Order_ID,Merchant,Original_Time,Quantity,Item,Details,Price,Subtotal,Discount,Delivery_Fee,Bag_Fee,Platform_Fee,Tip,Total_Incl_Tax,Date,Weekday,Time_24hr
y8hj-isqb,茶湯會 (中和新生店),6月17日 週四 下午8:35,1,包種清茶,"去冰, 微糖",35,0,0,0,0,0,0,0,2018/06/17,Thursday,20:35
y8hj-isqb,茶湯會 (中和新生店),6月17日 週四 下午8:35,1,觀音珍珠拿鐵,"微冰, 半糖",65,0,0,0,0,0,0,0,2018/06/17,Thursday,20:35
vq33-920b,Go Lean 健康餐盒 X JK廚房 (Just Kitchen 中和店),6月17日 週四 下午5:22,1,舒肥雞腿健康餐盒,,225,0,0,0,0,0,0,0,2018/06/17,Thursday,17:22
z9de-pua2,欲罷不能鹹水雞 (永和文化店),6月15日 週二 下午7:34,1,套餐A,"小黃瓜, 玉米筍, 豆干, 龍鬚菜, 苦瓜",240,0,0,0,0,0,0,0,2018/06/15,Tuesday,19:34
f1yt-r0bo,白色廚房White Restaurant,6月15日 週二 下午2:47,1,西班牙海鮮燉飯,,300,0,0,0,0,0,0,0,2018/06/15,Tuesday,14:47
b7mi-tajm,中和米粉湯,6月14日 週一 下午9:37,1,蛋花湯,,30,0,0,0,0,0,0,0,2018/06/14,Monday,21:37
b7mi-tajm,中和米粉湯,6月14日 週一 下午9:37,1,綜合煎,,75,0,0,0,0,0,0,0,2018/06/14,Monday,21:37
b7mi-tajm,中和米粉湯,6月14日 週一 下午9:37,1,燙青菜,,40,0,0,0,0,0,0,0,2018/06/14,Monday,21:37
b7mi-tajm,中和米粉湯,6月14日 週一 下午9:37,1,荷包蛋【半熟】,,10,0,0,0,0,0,0,0,2018/06/14,Monday,21:37
b7mi-tajm,中和米粉湯,6月14日 週一 下午9:37,1,鯊魚煙,,60,0,0,0,0,0,0,0,2018/06/14,Monday,21:37
r7aj-iave,福勝亭 (新北頂溪店4649),6月13日 週日 下午6:51,1,和風咖哩雞肉定食,"和風咖哩雞肉定食, 黃金泡菜",230,0,0,0,0,0,0,0,2018/06/13,Sunday,18:51
r7aj-iave,福勝亭 (新北頂溪店4649),6月13日 週日 下午6:51,1,香酥炸腰內肉定食,"香酥炸腰內肉定食【台灣豬】, 黃金泡菜",230,0,0,0,0,0,0,0,2018/06/13,Sunday,18:51
g3lt-kkxm,麥當勞 (S85 永和中正店),6月13日 週日 下午1:05,1,套餐-大麥克 Big Mac Meal,"薯條 (中) Fries (M), 玉米湯 (小) corn soup (s), 無需加價購 no addon, thanks",135,0,0,0,0,0,0,0,2018/06/13,Sunday,13:05
g3lt-kkxm,麥當勞 (S85 永和中正店),6月13日 週日 下午1:05,1,套餐-BLT 辣脆鷄腿堡 BLT Spicy Chicken Burger Meal,"薯條 (中) Fries (M), 玉米湯 (小) corn soup (s), 無需加價購 no addon, thanks",169,0,0,0,0,0,0,0,2018/06/13,Sunday,13:05
j4iq-bslx,萬華莊家班麻油雞 (永和中正店),6月10日 週四 下午10:03,1,人氣麻油綜合套餐,,230,0,0,0,0,0,0,0,2018/06/10,Thursday,22:03
g3lt-7yn0,麥當勞 (S85 永和中正店),6月10日 週四 下午2:04,1,套餐-雙層牛肉吉事堡 Double Cheeseburger Meal,"可口可樂 (中) Coca Cola (M), 4塊鷄塊+中薯 4pcs chicken mcnuggets + fries (m), 糖醋醬包 sweet sour sauce, 加購原味麥脆鷄腿 addon mccrispy original",220,0,0,0,0,0,0,0,2018/06/10,Thursday,14:04
z1rt-wnz6,CoCo 壹番屋咖哩 (公館台大店),6月9日 週三 下午8:13,1,菠菜咖哩飯,"2辛【中辣】, 300g【標準】",220,0,0,0,0,0,0,0,2018/06/09,Wednesday,20:13
z1rt-wnz6,CoCo 壹番屋咖哩 (公館台大店),6月9日 週三 下午8:13,1,牛肉歐姆咖哩飯,甘口【不辣】,345,0,0,0,0,0,0,0,2018/06/09,Wednesday,20:13
hllk-x1gw,可不可熟成紅茶 (永和永安店),6月8日 週二 下午9:19,1,熟成紅茶,"去冰, 半糖",35,0,0,0,0,0,0,0,2018/06/08,Tuesday,21:19
hllk-x1gw,可不可熟成紅茶 (永和永安店),6月8日 週二 下午9:19,1,白玉歐蕾,"去冰, 半糖",70,0,0,0,0,0,0,0,2018/06/08,Tuesday,21:19
e0lo-lhxk,胖老爹美式炸雞 (永和樂華店),6月5日 週六 下午5:06,1,4號餐【雞翅、雞塊、雞腿、飲料】,雪碧,150,0,0,0,0,0,0,0,2018/06/05,Saturday,17:06
e0lo-lhxk,胖老爹美式炸雞 (永和樂華店),6月5日 週六 下午5:06,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/06/05,Saturday,17:06
y5qb-qc1m,呈信傳統鵝肉店 (永和永貞店),6月3日 週四 下午3:55,1,個人套餐,,170,0,0,0,0,0,0,0,2018/06/03,Thursday,15:55
y5qb-qc1m,呈信傳統鵝肉店 (永和永貞店),6月3日 週四 下午3:55,1,溏心蛋,,20,0,0,0,0,0,0,0,2018/06/03,Thursday,15:55
j4iq-sq0y,萬華莊家班麻油雞 (永和中正店),6月2日 週三 下午11:03,1,麻油腰子,,200,0,0,0,0,0,0,0,2018/06/02,Wednesday,23:03
r0pu-kpet,乾杯燒肉居酒屋 (台北中山店),6月1日 週二 下午6:36,1,澳洲和牛牛五花&厚切牛舌便當,肉增量1.5倍,480,0,0,0,0,0,0,0,2018/06/01,Tuesday,18:36
p1ra-csfx,阿桐阿寶四神湯,6月1日 週二 上午11:56,1,四神湯 豬肉品原產地：台灣,,72,0,0,0,0,0,0,0,2018/06/01,Tuesday,11:56
p1ra-csfx,阿桐阿寶四神湯,6月1日 週二 上午11:56,1,燒賣 豬肉品原產地：台灣,,60,0,0,0,0,0,0,0,2018/06/01,Tuesday,11:56
wwbk-b09j,白家麻油雞 (台北中山店),5月31日 週一 下午9:01,1,麻油三拼湯,套餐組合【麵線、青菜】,320,0,0,0,0,0,0,0,2018/05/31,Monday,21:01
d4ip-ileq,50嵐 (誠品R79),5月31日 週一 下午2:11,1,黃金烏龍拿鐵,"半糖, 溫, 珍珠",55,0,0,0,0,0,0,0,2018/05/31,Monday,14:11
d4ip-ileq,50嵐 (誠品R79),5月31日 週一 下午2:11,1,本店配料備料量約20餘杯,,0,0,0,0,0,0,0,0,2018/05/31,Monday,14:11
d4ip-ileq,50嵐 (誠品R79),5月31日 週一 下午2:11,1,本店每筆訂單酌收餐點包裝費1元,,0,0,0,0,0,0,0,0,2018/05/31,Monday,14:11
y6sl-vym3,鬍鬚張魯肉飯 (台北吉林店),5月31日 週一 上午11:22,1,獨享個人餐,,180,0,0,0,0,0,0,0,2018/05/31,Monday,11:22
y0yc-l9hb,胖老爹美式炸雞 (中山民生店),5月30日 週日 下午5:53,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/05/30,Sunday,17:53
y4et-8zkk,銀兔湯咖哩 (台北中山北路店),5月29日 週六 下午2:29,1,燴燉豬肉湯咖哩（台灣豬）,辣度1,260,0,0,0,0,0,0,0,2018/05/29,Saturday,14:29
y0fd-uhzf,三顧茅廬 (台北民權店),5月28日 週五 下午7:47,1,麻辣湯套餐(麻而不辣),"行運綜合蔬菜組, 鴨血, 豆腐, 蒸煮麵, 高麗菜, 大豆乾, 秘滷牛肚",270,0,0,0,0,0,0,0,2018/05/28,Friday,19:47
j0lp-z17c,一風堂 (台北中山店),5月27日 週四 下午1:45,1,特製白丸,,290,0,0,0,0,0,0,0,2018/05/27,Thursday,13:45
n2qg-w9hr,統一超商(南投莘鑫店),5月25日 週二 下午4:15,1,飲冰室茶集烏龍奶茶(盒) | 400ml #24154932,,25,0,0,0,0,0,0,0,2018/05/25,Tuesday,16:15
n2qg-w9hr,統一超商(南投莘鑫店),5月25日 週二 下午4:15,1,黑松沙士PET | 600ml #24152662,,29,0,0,0,0,0,0,0,2018/05/25,Tuesday,16:15
uidu-a07c,小北百貨(南投店),5月22日 週六 上午10:15,1,熱銷商品 | 統一麥香奶茶 | 6 入 #4710088426680,,60,0,0,0,0,0,0,0,2018/05/22,Saturday,10:15
uidu-a07c,小北百貨(南投店),5月22日 週六 上午10:15,1,熱銷商品 | 統一麥香紅茶 | 6 入 #4710088426604,,60,0,0,0,0,0,0,0,2018/05/22,Saturday,10:15
n2qg-9f8j,統一超商(南投莘鑫店),5月14日 週五 上午10:15,1,黑松沙士PET | 4入x600ml #24149983,,116,0,0,0,0,0,0,0,2018/05/14,Friday,10:15
n2qg-9f8j,統一超商(南投莘鑫店),5月14日 週五 上午10:15,1,飲冰室茶集烏龍奶茶(盒) | 400ml #24154932,,25,0,0,0,0,0,0,0,2018/05/14,Friday,10:15
n2qg-9f8j,統一超商(南投莘鑫店),5月14日 週五 上午10:15,1,飲冰室茶集綠奶茶(盒) | 400ml #24153294,,25,0,0,0,0,0,0,0,2018/05/14,Friday,10:15
n2qg-9f8j,統一超商(南投莘鑫店),5月14日 週五 上午10:15,1,義美特濃巧克力小泡芙 | 39g #24158688,,23,0,0,0,0,0,0,0,2018/05/14,Friday,10:15
n2qg-9f8j,統一超商(南投莘鑫店),5月14日 週五 上午10:15,1,格力高百琪巧克力棒 | 40g #24155748,,38,0,0,0,0,0,0,0,2018/05/14,Friday,10:15
uidu-etry,小北百貨(南投店),5月12日 週三 下午12:59,1,珊瑚絨浴巾(70*140cm) #RA101 #4719864751701,,99,0,0,0,0,0,0,0,2018/05/12,Wednesday,12:59
uidu-etry,小北百貨(南投店),5月12日 週三 下午12:59,1,統一麥香紅茶 | 6 入 #4710088426604,,60,0,0,0,0,0,0,0,2018/05/12,Wednesday,12:59
e0lo-2tec,胖老爹美式炸雞 (永和樂華店),3月17日 週三 下午9:47,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/03/17,Wednesday,21:47
a9rp-klp0,清心福全 (永和宜安店),2月10日 週三 下午10:04,1,錫蘭奶紅,"熱飲, 半糖 (5分), 珍珠",60,0,0,0,0,0,0,0,2018/02/10,Wednesday,22:04
q5ac-2wyb,北港蔡家烤小卷,2月5日 週五 下午8:53,1,小卷,椒鹽多,150,0,0,0,0,0,0,0,2018/02/05,Friday,20:53
ufoo-28si,福隆月台便當 (永和福和店),2月4日 週四 下午12:10,1,全瘦肉便當、味噌紫菜蛋花貢丸湯,,95,0,0,0,0,0,0,0,2018/02/04,Thursday,12:10
c4wd-3012,すき家 Sukiya (台北公館店),2月1日 週一 下午2:06,1,牛肉咖哩套餐,青菜套餐(すき家的青菜、味噌湯),209,0,0,0,0,0,0,0,2018/02/01,Monday,14:06
c4wd-3012,すき家 Sukiya (台北公館店),2月1日 週一 下午2:06,1,3種起司牛丼套餐,外送限定套餐(菜豆、味噌湯),179,0,0,0,0,0,0,0,2018/02/01,Monday,14:06
c4wd-3012,すき家 Sukiya (台北公館店),2月1日 週一 下午2:06,1,溫泉蛋,,25,0,0,0,0,0,0,0,2018/02/01,Monday,14:06
y6ne-lkg7,呈信傳統鵝肉店 (中和興南店),1月31日 週日 下午5:45,1,個人套餐,,170,0,0,0,0,0,0,0,2018/01/31,Sunday,17:45
y2hl-acez,胖老爹美式炸雞 (中和連城店),1月31日 週日 上午11:44,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/01/31,Sunday,11:44
y1ee-7ovx,摩斯漢堡Mos Burger (新北中和店),1月30日 週六 下午6:00,1,吉祥起司和牛堡組合餐,可樂【L】,139,0,0,0,0,0,0,0,2018/01/30,Saturday,18:00
y8hj-pqnv,茶湯會 (中和新生店),1月30日 週六 上午11:45,1,鐵觀音奶茶,"熱, 半糖, 加珍珠",65,0,0,0,0,0,0,0,2018/01/30,Saturday,11:45
c2pe-fvnl,福勝亭 (新北板橋店4643),1月30日 週六 上午11:45,1,香酥炸腰內肉定食,"香酥炸腰內肉定食【台灣豬】, 茶碗蒸",240,0,0,0,0,0,0,0,2018/01/30,Saturday,11:45
i0gr-eu9y,鴨老爹烤鴨,1月29日 週五 下午5:40,1,半鴨雙吃,不辣,390,0,0,0,0,0,0,0,2018/01/29,Friday,17:40
e6cp-ozy0,熊貓超市(中和店),1月29日 週五 上午11:55,1,可口可樂 330mlx6入,,85,0,0,0,0,0,0,0,2018/01/29,Friday,11:55
y2hl-pycl,胖老爹美式炸雞 (中和連城店),1月28日 週四 下午6:01,1,2號餐【雞塊、雞腿、飲料】,雪碧,115,0,0,0,0,0,0,0,2018/01/28,Thursday,18:01
d0ds-z24j,50嵐 (中和員山店),1月28日 週四 上午11:45,1,綠茶拿鐵,"半糖, 熱, 珍珠",60,0,0,0,0,0,0,0,2018/01/28,Thursday,11:45
d2kr-g5jh,公子鹹水雞 (板橋國慶總店),1月27日 週三 下午4:57,1,煙燻雞雙人分享餐,"特級胡椒口味, 玉米筍, 雞胗, 豬血糕, 黃豆干, 大溪豆干, 不辣, 適中胡椒粉, 加香油, 加蒜, 去骨, 洋蔥, 花椰菜",330,0,0,0,0,0,0,0,2018/01/27,Wednesday,16:57
h9aa-n70o,萬華莊家班麻油雞 (中和莒光店),1月26日 週二 下午5:45,1,人氣麻油綜合套餐,,230,0,0,0,0,0,0,0,2018/01/26,Tuesday,17:45
f6ti-b5v2,台北城麻辣鴨血臭豆腐 (中和民安店),1月25日 週一 下午5:45,1,招牌麻辣豆腐,小辣,100,0,0,0,0,0,0,0,2018/01/25,Monday,17:45
t8sk-ecgg,統一超商(沅氣店),1月25日 週一 上午11:45,2,7D菲律賓宿霧芒果乾 | 70g #24155823,,198,0,0,0,0,0,0,0,2018/01/25,Monday,11:45
t8sk-ecgg,統一超商(沅氣店),1月25日 週一 上午11:45,1,統一麥香紅茶TP | 6入x300ml #24149846,,60,0,0,0,0,0,0,0,2018/01/25,Monday,11:45
a4zc-bai5,COMEBUY (新北中和民安店),1月24日 週日 上午11:41,1,海神奶茶,"半糖, 熱飲, 珍珠",60,0,0,0,0,0,0,0,2018/01/24,Sunday,11:41
y2hl-cjgj,胖老爹美式炸雞 (中和連城店),1月23日 週六 下午5:45,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2018/01/23,Saturday,17:45
k4hs-m4vz,樂華蚵仔煎,1月22日 週五 下午5:45,1,蚵仔煎,,75,0,0,0,0,0,0,0,2018/01/22,Friday,17:45
k4hs-m4vz,樂華蚵仔煎,1月22日 週五 下午5:45,1,豬血湯,,35,0,0,0,0,0,0,0,2018/01/22,Friday,17:45
e6cp-ck7h,熊貓超市(中和店),1月22日 週五 下午5:07,1,黑松 加鹽沙士 330mlx6,,89,0,0,0,0,0,0,0,2018/01/22,Friday,17:07
e6cp-ck7h,熊貓超市(中和店),1月22日 週五 下午5:07,1,【Neutrogena露得清】男性深層去油洗面乳100g,,99,0,0,0,0,0,0,0,2018/01/22,Friday,17:07
f6ti-py15,台北城麻辣鴨血臭豆腐 (中和民安店),1月21日 週四 下午5:45,1,大腸麵線,小辣,60,0,0,0,0,0,0,0,2018/01/21,Thursday,17:45
f6ti-py15,台北城麻辣鴨血臭豆腐 (中和民安店),1月21日 週四 下午5:45,1,深坑脆皮臭豆腐,中辣,60,0,0,0,0,0,0,0,2018/01/21,Thursday,17:45
wehx-tkmr,清心福全 (中和連城店),1月20日 週三 下午5:26,1,【隱藏版】珍珠蜂蜜鮮奶普洱,"熱飲, 少蜜【8分】",70,0,0,0,0,0,0,0,2018/01/20,Wednesday,17:26
c7ek-jyaf,爭鮮gogo (中和環球店),1月20日 週三 下午5:45,1,四喜海鮮,茶碗蒸,140,0,0,0,0,0,0,0,2017/01/20,Wednesday,17:45
c7ek-jyaf,爭鮮gogo (中和環球店),1月20日 週三 下午5:45,1,繽紛海鮮,味噌湯,140,0,0,0,0,0,0,0,2017/01/20,Wednesday,17:45
y8hj-bjyl,茶湯會 (中和新生店),1月18日 週一 下午12:00,1,鐵觀音奶茶,"熱, 半糖, 加珍珠",65,0,0,0,0,0,0,0,2017/01/18,Monday,12:00
f6lu-ygn1,熊貓超市(新莊店),8月28日 週五 下午8:39,1,蘋果西打 600ml,,29,0,0,0,0,0,0,0,2016/08/28,Friday,20:39
f6lu-ygn1,熊貓超市(新莊店),8月28日 週五 下午8:39,1,維他露P 610ml,,24,0,0,0,0,0,0,0,2016/08/28,Friday,20:39
n8dm-plzc,湘味王鹹水雞 (新莊自信店),8月28日 週五 下午8:51,1,D套餐：煙燻雞胸,"玉米筍, 花椰菜, 洋蔥, 黑豆干, 小黃瓜, 雞胗",200,0,0,0,0,0,0,0,2015/08/28,Friday,20:51
x0bq-d3np,麥當勞 (S423 新莊中正二店),8月28日 週五 下午12:30,1,鷄塊中薯餐-雙層牛肉吉事堡 Double Cheeseburger Meal with 4pcs McNuggets & Fries,"可口可樂 (中) Coca Cola (M), 加購原味麥脆鷄腿 addon mccrispy original, 糖醋醬包 sweet sour sauce",220,0,0,0,0,0,0,0,2015/08/28,Friday,12:30
e6sj-8dlq,清心福全 (新莊輔大店),8月25日 週二 下午12:46,1,金桔檸檬,"微糖【2分】, 少冰",55,0,0,0,0,0,0,0,2015/08/25,Tuesday,12:46
e6sj-8dlq,清心福全 (新莊輔大店),8月25日 週二 下午12:46,1,珍珠鮮奶茶,"半糖【5分】, 少冰",60,0,0,0,0,0,0,0,2015/08/25,Tuesday,12:46
c2dc-6k69,鮭鮮人壽司屋,8月24日 週一 下午6:44,1,白蝦丼,,220,0,0,0,0,0,0,0,2015/08/24,Monday,18:44
c2dc-6k69,鮭鮮人壽司屋,8月24日 週一 下午6:44,1,胡椒鱈魚肝,,180,0,0,0,0,0,0,0,2015/08/24,Monday,18:44
y0hj-nbo1,胖老爹美式炸雞 (新莊中華店),8月24日 週一 下午3:06,1,2號餐【雞塊、雞腿、飲料】,可樂,115,0,0,0,0,0,0,0,2015/08/24,Monday,15:06
a8li-tnm0,茶湯會 (新莊民安西店),8月22日 週六 下午8:36,1,觀音珍珠拿鐵,"微冰, 半糖",70,0,0,0,0,0,0,0,2015/08/22,Saturday,20:36
f6lu-akve,熊貓超市(新莊店),8月22日 週六 下午8:32,1,黑松沙士 330ml*6,,99,0,0,0,0,0,0,0,2015/08/22,Saturday,20:32
f6lu-akve,熊貓超市(新莊店),8月22日 週六 下午8:32,1,統一麥香紅茶 300ml*6,,60,0,0,0,0,0,0,0,2015/08/22,Saturday,20:32
a3yc-s46i,阿霞臭豆腐麵線,8月21日 週五 下午9:10,1,脆皮臭豆腐,不加辣,55,0,0,0,0,0,0,0,2015/08/21,Friday,21:10
e6sj-esue,清心福全 (新莊輔大店),8月17日 週一 下午2:58,1,蜂蜜奶茶,"全糖【10分】, 少冰, 加珍珠",70,0,0,0,0,0,0,0,2015/08/17,Monday,14:58
k3dv-4diy,点爭鮮 (新莊復興店) - inactive,8月16日 週日 下午4:07,1,男子漢嚴選,,220,0,0,0,0,0,0,0,2015/08/16,Sunday,16:07
k3dv-4diy,点爭鮮 (新莊復興店) - inactive,8月16日 週日 下午4:07,1,花蛤味噌湯,,40,0,0,0,0,0,0,0,2015/08/16,Sunday,16:07
k3dv-4diy,点爭鮮 (新莊復興店) - inactive,8月16日 週日 下午4:07,1,六品刺身,,200,0,0,0,0,0,0,0,2015/08/16,Sunday,16:07
